STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2018,,7.71,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2017,,7.69,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2016,,7.68,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2015,,7.65,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2014,,7.61,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2013,,7.51,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2012,,7.46,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2011,,7.42,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2022,,488.98,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2018,,501.7698992,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2015,,492.4785307,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2012,,493.934231,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2009,,492.4140783,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_2,Student mathematics skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2006,,495.4441585,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_3,Student science skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2018,,504.6674736,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_3,Student science skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2015,,509.2215029,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,6_3,Student science skills,PO,Points,_T,Total,_T,Total,_T,Total,HSL_6,Knowledge and skills,2012,,514.129322,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,3_5,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2017,,5.9,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,3_5,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2012,,8.1,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,14.36874,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,15.205557,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,14.526379,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,14.811485,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,14.510193,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,14.214196,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,14.326434,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,14.496525,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,13.010754,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,11.854926,,B,Time series break,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,11.751315,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,10.367317,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,11.487399,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,12.061145,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,11.567747,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,12.039447,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,10.967877,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,11.925607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,12.409659,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_4,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,12.989417,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,11.14539283,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,11.14539283,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,11.75978905,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,11.75978905,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,11.75978905,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,6.34924041,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2018,,6.34924041,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2017,,6.34924041,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2016,,6.648705987,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2015,,6.648705987,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2014,,6.648705987,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2013,,5.984011607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2012,,5.984011607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2011,,5.984011607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2007,,2.560271643,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2006,,2.560271643,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,88.76104707,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,88.76104707,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,88.07261834,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,88.07261834,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,88.07261834,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,93.18603807,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2018,,93.18603807,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2017,,93.18603807,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2016,,93.22322764,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2015,,93.22322764,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2014,,93.22322764,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2013,,93.84503819,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2012,,93.84503819,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2011,,93.84503819,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2010,,95.51247774,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2009,,95.51247774,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2008,,95.51247774,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2007,,97.27094516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2006,,97.27094516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2010,,4.210233062,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2009,,4.210233062,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2008,,4.210233062,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,3_5,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2018,,5.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,3_5,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2016,,6.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,3_5,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2015,,7.8,,A,Normal value,0,Units,2,Two,,
